season,player_id,player,team,pos,g,mp,pts_per_36_min,trb_per_36_min,ast_per_36_min,stl_per_36_min,blk_per_36_min,tov_per_36_min,pf_per_36_min,fg_percent,x3p_percent,e_fg_percent,avg_dist_fga,percent_fga_from_x0_3_range,percent_fga_from_x3p_range,fg_percent_from_x3p_range,percent_assisted_x3p_fg,percent_dunks_of_fga,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,net_plus_minus_per_100_poss,points_generated_by_assists
2023,curryse01,Seth Curry,BRK,SG,61,1211,16.7,3.0,2.9,1.1,0.2,1.5,2.9,0.463,0.405,0.568,19.8,0.058,0.517,0.405,0.809,0.0,35.0,49.0,17.0,0.0,0.0,-7.4,244
2023,curryst01,Stephen Curry,GSW,PG,56,1941,30.6,6.3,6.5,1.0,0.4,3.3,2.2,0.493,0.427,0.614,18.8,0.107,0.564,0.427,0.593,0.0,100.0,0.0,0.0,0.0,0.0,8.0,838
2023,daniedy01,Dyson Daniels,NOP,PG,59,1042,7.8,6.5,4.6,1.5,0.4,2.0,3.4,0.418,0.314,0.483,13.4,0.303,0.413,0.314,0.889,0.029,17.0,57.0,26.0,0.0,0.0,-2.3,314
2023,davisan02,Anthony Davis,LAL,C,56,1904,27.4,13.3,2.8,1.1,2.2,2.3,2.8,0.563,0.257,0.573,8.2,0.348,0.077,0.257,1.0,0.156,0.0,0.0,0.0,0.0,100.0,7.8,355
2023,davisjo06,Johnny Davis,WAS,SG,28,423,13.9,5.5,2.4,0.9,0.7,1.4,4.1,0.386,0.243,0.436,15.8,0.14,0.409,0.243,1.0,0.012,0.0,52.0,47.0,1.0,0.0,-6.2,67
2023,daviste02,Terence Davis,SAC,SG,64,841,18.4,6.0,2.9,1.8,0.5,2.3,4.5,0.423,0.366,0.545,18.8,0.148,0.668,0.366,0.91,0.038,3.0,47.0,48.0,1.0,0.0,1.4,153
2023,dedmode01,Dewayne Dedmon,2TM,C,38,426,16.8,11.3,2.2,0.8,1.6,2.1,6.3,0.51,0.308,0.55,8.6,0.351,0.258,0.308,0.917,0.073,0.0,0.0,0.0,0.0,100.0,-11.8,62
2023,dedmode01,Dewayne Dedmon,2TM,C,38,426,16.8,11.3,2.2,0.8,1.6,2.1,6.3,0.51,0.308,0.55,8.6,0.351,0.258,0.308,0.917,0.073,0.0,0.0,0.0,0.0,100.0,-10.7,37
2023,dedmode01,Dewayne Dedmon,2TM,C,38,426,16.8,11.3,2.2,0.8,1.6,2.1,6.3,0.51,0.308,0.55,8.6,0.351,0.258,0.308,0.917,0.073,0.0,0.0,0.0,0.0,100.0,-17.0,25
2023,dedmode01,Dewayne Dedmon,2TM,C,38,426,16.8,11.3,2.2,0.8,1.6,2.1,6.3,0.51,0.308,0.55,10.8,0.341,0.287,0.297,1.0,0.062,0.0,0.0,0.0,0.0,100.0,-11.8,62
2023,dedmode01,Dewayne Dedmon,2TM,C,38,426,16.8,11.3,2.2,0.8,1.6,2.1,6.3,0.51,0.308,0.55,10.8,0.341,0.287,0.297,1.0,0.062,0.0,0.0,0.0,0.0,100.0,-10.7,37
2023,dedmode01,Dewayne Dedmon,2TM,C,38,426,16.8,11.3,2.2,0.8,1.6,2.1,6.3,0.51,0.308,0.55,10.8,0.341,0.287,0.297,1.0,0.062,0.0,0.0,0.0,0.0,100.0,-17.0,25
2023,dedmode01,Dewayne Dedmon,2TM,C,38,426,16.8,11.3,2.2,0.8,1.6,2.1,6.3,0.51,0.308,0.55,6.4,0.409,0.091,0.5,0.0,0.136,0.0,0.0,0.0,0.0,100.0,-11.8,62
2023,dedmode01,Dewayne Dedmon,2TM,C,38,426,16.8,11.3,2.2,0.8,1.6,2.1,6.3,0.51,0.308,0.55,6.4,0.409,0.091,0.5,0.0,0.136,0.0,0.0,0.0,0.0,100.0,-10.7,37
2023,dedmode01,Dewayne Dedmon,2TM,C,38,426,16.8,11.3,2.2,0.8,1.6,2.1,6.3,0.51,0.308,0.55,6.4,0.409,0.091,0.5,0.0,0.136,0.0,0.0,0.0,0.0,100.0,-17.0,25
2023,dedmode01,Dewayne Dedmon,MIA,C,30,350,17.6,11.2,1.6,0.7,1.4,2.0,6.3,0.496,0.297,0.539,8.6,0.351,0.258,0.308,0.917,0.073,0.0,0.0,0.0,0.0,100.0,-11.8,62
2023,dedmode01,Dewayne Dedmon,MIA,C,30,350,17.6,11.2,1.6,0.7,1.4,2.0,6.3,0.496,0.297,0.539,8.6,0.351,0.258,0.308,0.917,0.073,0.0,0.0,0.0,0.0,100.0,-10.7,37
2023,dedmode01,Dewayne Dedmon,MIA,C,30,350,17.6,11.2,1.6,0.7,1.4,2.0,6.3,0.496,0.297,0.539,8.6,0.351,0.258,0.308,0.917,0.073,0.0,0.0,0.0,0.0,100.0,-17.0,25
2023,dedmode01,Dewayne Dedmon,MIA,C,30,350,17.6,11.2,1.6,0.7,1.4,2.0,6.3,0.496,0.297,0.539,10.8,0.341,0.287,0.297,1.0,0.062,0.0,0.0,0.0,0.0,100.0,-11.8,62
2023,dedmode01,Dewayne Dedmon,MIA,C,30,350,17.6,11.2,1.6,0.7,1.4,2.0,6.3,0.496,0.297,0.539,10.8,0.341,0.287,0.297,1.0,0.062,0.0,0.0,0.0,0.0,100.0,-10.7,37
2023,dedmode01,Dewayne Dedmon,MIA,C,30,350,17.6,11.2,1.6,0.7,1.4,2.0,6.3,0.496,0.297,0.539,10.8,0.341,0.287,0.297,1.0,0.062,0.0,0.0,0.0,0.0,100.0,-17.0,25
2023,dedmode01,Dewayne Dedmon,MIA,C,30,350,17.6,11.2,1.6,0.7,1.4,2.0,6.3,0.496,0.297,0.539,6.4,0.409,0.091,0.5,0.0,0.136,0.0,0.0,0.0,0.0,100.0,-11.8,62
2023,dedmode01,Dewayne Dedmon,MIA,C,30,350,17.6,11.2,1.6,0.7,1.4,2.0,6.3,0.496,0.297,0.539,6.4,0.409,0.091,0.5,0.0,0.136,0.0,0.0,0.0,0.0,100.0,-10.7,37
2023,dedmode01,Dewayne Dedmon,MIA,C,30,350,17.6,11.2,1.6,0.7,1.4,2.0,6.3,0.496,0.297,0.539,6.4,0.409,0.091,0.5,0.0,0.136,0.0,0.0,0.0,0.0,100.0,-17.0,25
2023,dellama01,Matthew Dellavedova,SAC,PG,32,213,7.9,2.2,6.9,1.2,0.0,1.7,3.4,0.34,0.333,0.43,15.9,0.08,0.54,0.333,0.778,0.0,94.0,6.0,0.0,0.0,0.0,-11.1,98
2023,derozde01,DeMar DeRozan,CHI,SF,74,2682,24.4,4.6,5.1,1.1,0.5,2.1,2.5,0.504,0.324,0.522,13.7,0.165,0.109,0.324,0.848,0.023,0.0,0.0,68.0,32.0,0.0,-0.5,923
2023,diallha01,Hamidou Diallo,DET,SF,56,996,18.9,7.0,2.0,1.9,0.6,2.6,4.5,0.573,0.238,0.58,6.7,0.432,0.056,0.238,1.0,0.139,0.0,26.0,63.0,11.0,0.0,10.9,133
2023,dienggo01,Gorgui Dieng,SAS,C,31,358,12.2,10.8,5.3,0.4,1.4,3.2,5.7,0.385,0.28,0.474,19.3,0.137,0.641,0.28,0.905,0.051,0.0,0.0,0.0,19.0,81.0,-12.4,126
2023,diengou01,Ousmane Dieng,OKC,PF,39,569,12.2,6.6,2.9,0.9,0.4,1.6,2.7,0.42,0.265,0.492,16.2,0.21,0.541,0.265,0.962,0.099,0.0,0.0,8.0,71.0,20.0,3.2,107
2023,dinwisp01,Spencer Dinwiddie,2TM,SG,79,2725,18.1,3.6,6.8,0.9,0.3,1.9,2.5,0.438,0.369,0.524,15.5,0.186,0.467,0.369,0.602,0.021,36.0,54.0,9.0,1.0,0.0,-0.9,1287
2023,dinwisp01,Spencer Dinwiddie,2TM,SG,79,2725,18.1,3.6,6.8,0.9,0.3,1.9,2.5,0.438,0.369,0.524,15.5,0.186,0.467,0.369,0.602,0.021,5.0,81.0,13.0,1.0,0.0,-3.4,703
2023,dinwisp01,Spencer Dinwiddie,2TM,SG,79,2725,18.1,3.6,6.8,0.9,0.3,1.9,2.5,0.438,0.369,0.524,15.5,0.186,0.467,0.369,0.602,0.021,98.0,2.0,0.0,0.0,0.0,4.0,584
2023,dinwisp01,Spencer Dinwiddie,2TM,SG,79,2725,18.1,3.6,6.8,0.9,0.3,1.9,2.5,0.438,0.369,0.524,16.0,0.184,0.491,0.405,0.63,0.023,36.0,54.0,9.0,1.0,0.0,-0.9,1287
2023,dinwisp01,Spencer Dinwiddie,2TM,SG,79,2725,18.1,3.6,6.8,0.9,0.3,1.9,2.5,0.438,0.369,0.524,16.0,0.184,0.491,0.405,0.63,0.023,5.0,81.0,13.0,1.0,0.0,-3.4,703
2023,dinwisp01,Spencer Dinwiddie,2TM,SG,79,2725,18.1,3.6,6.8,0.9,0.3,1.9,2.5,0.438,0.369,0.524,16.0,0.184,0.491,0.405,0.63,0.023,98.0,2.0,0.0,0.0,0.0,4.0,584
2023,dinwisp01,Spencer Dinwiddie,2TM,SG,79,2725,18.1,3.6,6.8,0.9,0.3,1.9,2.5,0.438,0.369,0.524,15.0,0.188,0.419,0.289,0.512,0.017,36.0,54.0,9.0,1.0,0.0,-0.9,1287
2023,dinwisp01,Spencer Dinwiddie,2TM,SG,79,2725,18.1,3.6,6.8,0.9,0.3,1.9,2.5,0.438,0.369,0.524,15.0,0.188,0.419,0.289,0.512,0.017,5.0,81.0,13.0,1.0,0.0,-3.4,703
2023,dinwisp01,Spencer Dinwiddie,2TM,SG,79,2725,18.1,3.6,6.8,0.9,0.3,1.9,2.5,0.438,0.369,0.524,15.0,0.188,0.419,0.289,0.512,0.017,98.0,2.0,0.0,0.0,0.0,4.0,584
2023,dinwisp01,Spencer Dinwiddie,DAL,SG,53,1808,18.7,3.2,5.6,0.8,0.3,1.8,2.5,0.455,0.405,0.555,15.5,0.186,0.467,0.369,0.602,0.021,36.0,54.0,9.0,1.0,0.0,-0.9,1287
2023,dinwisp01,Spencer Dinwiddie,DAL,SG,53,1808,18.7,3.2,5.6,0.8,0.3,1.8,2.5,0.455,0.405,0.555,15.5,0.186,0.467,0.369,0.602,0.021,5.0,81.0,13.0,1.0,0.0,-3.4,703
2023,dinwisp01,Spencer Dinwiddie,DAL,SG,53,1808,18.7,3.2,5.6,0.8,0.3,1.8,2.5,0.455,0.405,0.555,15.5,0.186,0.467,0.369,0.602,0.021,98.0,2.0,0.0,0.0,0.0,4.0,584
2023,dinwisp01,Spencer Dinwiddie,DAL,SG,53,1808,18.7,3.2,5.6,0.8,0.3,1.8,2.5,0.455,0.405,0.555,16.0,0.184,0.491,0.405,0.63,0.023,36.0,54.0,9.0,1.0,0.0,-0.9,1287
2023,dinwisp01,Spencer Dinwiddie,DAL,SG,53,1808,18.7,3.2,5.6,0.8,0.3,1.8,2.5,0.455,0.405,0.555,16.0,0.184,0.491,0.405,0.63,0.023,5.0,81.0,13.0,1.0,0.0,-3.4,703
2023,dinwisp01,Spencer Dinwiddie,DAL,SG,53,1808,18.7,3.2,5.6,0.8,0.3,1.8,2.5,0.455,0.405,0.555,16.0,0.184,0.491,0.405,0.63,0.023,98.0,2.0,0.0,0.0,0.0,4.0,584
2023,dinwisp01,Spencer Dinwiddie,DAL,SG,53,1808,18.7,3.2,5.6,0.8,0.3,1.8,2.5,0.455,0.405,0.555,15.0,0.188,0.419,0.289,0.512,0.017,36.0,54.0,9.0,1.0,0.0,-0.9,1287
2023,dinwisp01,Spencer Dinwiddie,DAL,SG,53,1808,18.7,3.2,5.6,0.8,0.3,1.8,2.5,0.455,0.405,0.555,15.0,0.188,0.419,0.289,0.512,0.017,5.0,81.0,13.0,1.0,0.0,-3.4,703
2023,dinwisp01,Spencer Dinwiddie,DAL,SG,53,1808,18.7,3.2,5.6,0.8,0.3,1.8,2.5,0.455,0.405,0.555,15.0,0.188,0.419,0.289,0.512,0.017,98.0,2.0,0.0,0.0,0.0,4.0,584
2023,dinwisp01,Spencer Dinwiddie,BRK,PG,26,917,16.8,4.2,9.3,1.1,0.3,2.2,2.5,0.404,0.289,0.465,15.5,0.186,0.467,0.369,0.602,0.021,36.0,54.0,9.0,1.0,0.0,-0.9,1287
2023,dinwisp01,Spencer Dinwiddie,BRK,PG,26,917,16.8,4.2,9.3,1.1,0.3,2.2,2.5,0.404,0.289,0.465,15.5,0.186,0.467,0.369,0.602,0.021,5.0,81.0,13.0,1.0,0.0,-3.4,703
2023,dinwisp01,Spencer Dinwiddie,BRK,PG,26,917,16.8,4.2,9.3,1.1,0.3,2.2,2.5,0.404,0.289,0.465,15.5,0.186,0.467,0.369,0.602,0.021,98.0,2.0,0.0,0.0,0.0,4.0,584
2023,dinwisp01,Spencer Dinwiddie,BRK,PG,26,917,16.8,4.2,9.3,1.1,0.3,2.2,2.5,0.404,0.289,0.465,16.0,0.184,0.491,0.405,0.63,0.023,36.0,54.0,9.0,1.0,0.0,-0.9,1287
2023,dinwisp01,Spencer Dinwiddie,BRK,PG,26,917,16.8,4.2,9.3,1.1,0.3,2.2,2.5,0.404,0.289,0.465,16.0,0.184,0.491,0.405,0.63,0.023,5.0,81.0,13.0,1.0,0.0,-3.4,703
2023,dinwisp01,Spencer Dinwiddie,BRK,PG,26,917,16.8,4.2,9.3,1.1,0.3,2.2,2.5,0.404,0.289,0.465,16.0,0.184,0.491,0.405,0.63,0.023,98.0,2.0,0.0,0.0,0.0,4.0,584
2023,dinwisp01,Spencer Dinwiddie,BRK,PG,26,917,16.8,4.2,9.3,1.1,0.3,2.2,2.5,0.404,0.289,0.465,15.0,0.188,0.419,0.289,0.512,0.017,36.0,54.0,9.0,1.0,0.0,-0.9,1287
2023,dinwisp01,Spencer Dinwiddie,BRK,PG,26,917,16.8,4.2,9.3,1.1,0.3,2.2,2.5,0.404,0.289,0.465,15.0,0.188,0.419,0.289,0.512,0.017,5.0,81.0,13.0,1.0,0.0,-3.4,703
2023,dinwisp01,Spencer Dinwiddie,BRK,PG,26,917,16.8,4.2,9.3,1.1,0.3,2.2,2.5,0.404,0.289,0.465,15.0,0.188,0.419,0.289,0.512,0.017,98.0,2.0,0.0,0.0,0.0,4.0,584
2023,divindo01,Donte DiVincenzo,GSW,SG,72,1894,12.9,6.2,4.8,1.8,0.2,2.1,2.5,0.435,0.397,0.574,19.7,0.124,0.7,0.397,0.927,0.017,10.0,79.0,10.0,0.0,0.0,2.6,612
2023,doncilu01,Luka Dončić,DAL,PG,66,2391,32.2,8.6,8.0,1.4,0.5,3.6,2.5,0.496,0.342,0.56,14.7,0.176,0.373,0.342,0.216,0.01,96.0,4.0,0.0,0.0,0.0,4.9,1316
2023,dortlu01,Luguentz Dort,OKC,SF,74,2272,16.1,5.5,2.4,1.2,0.4,1.5,3.9,0.388,0.33,0.466,14.2,0.301,0.468,0.33,0.889,0.04,0.0,17.0,61.0,21.0,1.0,-0.4,365
2023,dosunay01,Ayo Dosunmu,CHI,SG,80,2098,11.8,3.8,3.5,1.1,0.4,1.7,3.1,0.493,0.312,0.545,11.2,0.411,0.332,0.312,1.0,0.018,2.0,60.0,36.0,2.0,0.0,-6.0,481
2023,dowtije01,Jeff Dowtin,TOR,PG,25,259,8.5,3.2,4.3,1.3,0.4,0.7,1.8,0.439,0.313,0.482,13.5,0.175,0.281,0.313,0.8,0.035,56.0,44.0,0.0,0.0,0.0,0.9,70
2023,dragigo01,Goran Dragić,2TM,PG,58,870,15.1,3.4,6.2,0.5,0.2,2.6,2.7,0.421,0.359,0.499,16.6,0.185,0.433,0.359,0.904,0.0,94.0,5.0,1.0,0.0,0.0,-1.8,344
2023,dragigo01,Goran Dragić,2TM,PG,58,870,15.1,3.4,6.2,0.5,0.2,2.6,2.7,0.421,0.359,0.499,16.6,0.185,0.433,0.359,0.904,0.0,100.0,0.0,0.0,0.0,0.0,0.0,314
2023,dragigo01,Goran Dragić,2TM,PG,58,870,15.1,3.4,6.2,0.5,0.2,2.6,2.7,0.421,0.359,0.499,16.6,0.185,0.433,0.359,0.904,0.0,40.0,51.0,9.0,0.0,0.0,-19.0,30
2023,dragigo01,Goran Dragić,2TM,PG,58,870,15.1,3.4,6.2,0.5,0.2,2.6,2.7,0.421,0.359,0.499,15.5,0.191,0.428,0.352,0.911,0.0,94.0,5.0,1.0,0.0,0.0,-1.8,344
2023,dragigo01,Goran Dragić,2TM,PG,58,870,15.1,3.4,6.2,0.5,0.2,2.6,2.7,0.421,0.359,0.499,15.5,0.191,0.428,0.352,0.911,0.0,100.0,0.0,0.0,0.0,0.0,0.0,314
2023,dragigo01,Goran Dragić,2TM,PG,58,870,15.1,3.4,6.2,0.5,0.2,2.6,2.7,0.421,0.359,0.499,15.5,0.191,0.428,0.352,0.911,0.0,40.0,51.0,9.0,0.0,0.0,-19.0,30
2023,dragigo01,Goran Dragić,2TM,PG,58,870,15.1,3.4,6.2,0.5,0.2,2.6,2.7,0.421,0.359,0.499,17.7,0.139,0.472,0.412,0.857,0.0,94.0,5.0,1.0,0.0,0.0,-1.8,344
2023,dragigo01,Goran Dragić,2TM,PG,58,870,15.1,3.4,6.2,0.5,0.2,2.6,2.7,0.421,0.359,0.499,17.7,0.139,0.472,0.412,0.857,0.0,100.0,0.0,0.0,0.0,0.0,0.0,314
2023,dragigo01,Goran Dragić,2TM,PG,58,870,15.1,3.4,6.2,0.5,0.2,2.6,2.7,0.421,0.359,0.499,17.7,0.139,0.472,0.412,0.857,0.0,40.0,51.0,9.0,0.0,0.0,-19.0,30
2023,dragigo01,Goran Dragić,CHI,PG,51,787,14.9,3.2,6.4,0.5,0.2,2.6,2.9,0.425,0.352,0.5,16.6,0.185,0.433,0.359,0.904,0.0,94.0,5.0,1.0,0.0,0.0,-1.8,344
2023,dragigo01,Goran Dragić,CHI,PG,51,787,14.9,3.2,6.4,0.5,0.2,2.6,2.9,0.425,0.352,0.5,16.6,0.185,0.433,0.359,0.904,0.0,100.0,0.0,0.0,0.0,0.0,0.0,314
2023,dragigo01,Goran Dragić,CHI,PG,51,787,14.9,3.2,6.4,0.5,0.2,2.6,2.9,0.425,0.352,0.5,16.6,0.185,0.433,0.359,0.904,0.0,40.0,51.0,9.0,0.0,0.0,-19.0,30
2023,dragigo01,Goran Dragić,CHI,PG,51,787,14.9,3.2,6.4,0.5,0.2,2.6,2.9,0.425,0.352,0.5,15.5,0.191,0.428,0.352,0.911,0.0,94.0,5.0,1.0,0.0,0.0,-1.8,344
2023,dragigo01,Goran Dragić,CHI,PG,51,787,14.9,3.2,6.4,0.5,0.2,2.6,2.9,0.425,0.352,0.5,15.5,0.191,0.428,0.352,0.911,0.0,100.0,0.0,0.0,0.0,0.0,0.0,314
2023,dragigo01,Goran Dragić,CHI,PG,51,787,14.9,3.2,6.4,0.5,0.2,2.6,2.9,0.425,0.352,0.5,15.5,0.191,0.428,0.352,0.911,0.0,40.0,51.0,9.0,0.0,0.0,-19.0,30
2023,dragigo01,Goran Dragić,CHI,PG,51,787,14.9,3.2,6.4,0.5,0.2,2.6,2.9,0.425,0.352,0.5,17.7,0.139,0.472,0.412,0.857,0.0,94.0,5.0,1.0,0.0,0.0,-1.8,344
2023,dragigo01,Goran Dragić,CHI,PG,51,787,14.9,3.2,6.4,0.5,0.2,2.6,2.9,0.425,0.352,0.5,17.7,0.139,0.472,0.412,0.857,0.0,100.0,0.0,0.0,0.0,0.0,0.0,314
2023,dragigo01,Goran Dragić,CHI,PG,51,787,14.9,3.2,6.4,0.5,0.2,2.6,2.9,0.425,0.352,0.5,17.7,0.139,0.472,0.412,0.857,0.0,40.0,51.0,9.0,0.0,0.0,-19.0,30
2023,drumman01,Andre Drummond,CHI,C,67,849,16.9,18.8,1.4,1.9,1.1,3.2,5.0,0.606,0.0,0.606,2.3,0.763,0.011,0.0,,0.277,0.0,0.0,0.0,0.0,100.0,2.1,75
2023,duartch01,Chris Duarte,IND,SF,46,897,14.5,4.6,2.6,1.0,0.4,1.6,2.6,0.369,0.316,0.452,17.2,0.183,0.523,0.316,0.782,0.015,1.0,5.0,72.0,23.0,0.0,-2.8,151
2023,dukeda01,David Duke Jr.,BRK,SG,23,228,13.4,4.6,3.3,1.6,0.2,2.8,4.9,0.462,0.083,0.468,7.1,0.487,0.154,0.083,1.0,0.051,0.0,23.0,64.0,13.0,0.0,-8.8,55
2023,dunnkr01,Kris Dunn,UTA,PG,22,568,18.4,6.3,7.9,1.6,0.6,2.2,3.7,0.537,0.472,0.576,9.3,0.139,0.167,0.472,0.824,0.023,97.0,3.0,0.0,0.0,0.0,-4.7,300
2023,duranke01,Kevin Durant,2TM,PF,47,1672,29.4,6.7,5.1,0.7,1.4,3.4,2.1,0.56,0.404,0.614,15.8,0.11,0.267,0.404,0.656,0.044,0.0,0.0,0.0,70.0,30.0,9.1,554
2023,duranke01,Kevin Durant,2TM,PF,47,1672,29.4,6.7,5.1,0.7,1.4,3.4,2.1,0.56,0.404,0.614,15.8,0.11,0.267,0.404,0.656,0.044,0.0,0.0,0.0,65.0,35.0,8.5,490
2023,duranke01,Kevin Durant,2TM,PF,47,1672,29.4,6.7,5.1,0.7,1.4,3.4,2.1,0.56,0.404,0.614,15.8,0.11,0.267,0.404,0.656,0.044,0.0,0.0,2.0,94.0,4.0,12.6,64
2023,duranke01,Kevin Durant,2TM,PF,47,1672,29.4,6.7,5.1,0.7,1.4,3.4,2.1,0.56,0.404,0.614,14.9,0.123,0.257,0.376,0.592,0.049,0.0,0.0,0.0,70.0,30.0,9.1,554
2023,duranke01,Kevin Durant,2TM,PF,47,1672,29.4,6.7,5.1,0.7,1.4,3.4,2.1,0.56,0.404,0.614,14.9,0.123,0.257,0.376,0.592,0.049,0.0,0.0,0.0,65.0,35.0,8.5,490
2023,duranke01,Kevin Durant,2TM,PF,47,1672,29.4,6.7,5.1,0.7,1.4,3.4,2.1,0.56,0.404,0.614,14.9,0.123,0.257,0.376,0.592,0.049,0.0,0.0,2.0,94.0,4.0,12.6,64
2023,duranke01,Kevin Durant,2TM,PF,47,1672,29.4,6.7,5.1,0.7,1.4,3.4,2.1,0.56,0.404,0.614,16.6,0.039,0.32,0.537,0.864,0.016,0.0,0.0,0.0,70.0,30.0,9.1,554
2023,duranke01,Kevin Durant,2TM,PF,47,1672,29.4,6.7,5.1,0.7,1.4,3.4,2.1,0.56,0.404,0.614,16.6,0.039,0.32,0.537,0.864,0.016,0.0,0.0,0.0,65.0,35.0,8.5,490
2023,duranke01,Kevin Durant,2TM,PF,47,1672,29.4,6.7,5.1,0.7,1.4,3.4,2.1,0.56,0.404,0.614,16.6,0.039,0.32,0.537,0.864,0.016,0.0,0.0,2.0,94.0,4.0,12.6,64
2023,duranke01,Kevin Durant,BRK,PF,39,1403,29.7,6.7,5.3,0.8,1.5,3.5,2.4,0.559,0.376,0.607,15.8,0.11,0.267,0.404,0.656,0.044,0.0,0.0,0.0,70.0,30.0,9.1,554
2023,duranke01,Kevin Durant,BRK,PF,39,1403,29.7,6.7,5.3,0.8,1.5,3.5,2.4,0.559,0.376,0.607,15.8,0.11,0.267,0.404,0.656,0.044,0.0,0.0,0.0,65.0,35.0,8.5,490
2023,duranke01,Kevin Durant,BRK,PF,39,1403,29.7,6.7,5.3,0.8,1.5,3.5,2.4,0.559,0.376,0.607,15.8,0.11,0.267,0.404,0.656,0.044,0.0,0.0,2.0,94.0,4.0,12.6,64
2023,duranke01,Kevin Durant,BRK,PF,39,1403,29.7,6.7,5.3,0.8,1.5,3.5,2.4,0.559,0.376,0.607,14.9,0.123,0.257,0.376,0.592,0.049,0.0,0.0,0.0,70.0,30.0,9.1,554
2023,duranke01,Kevin Durant,BRK,PF,39,1403,29.7,6.7,5.3,0.8,1.5,3.5,2.4,0.559,0.376,0.607,14.9,0.123,0.257,0.376,0.592,0.049,0.0,0.0,0.0,65.0,35.0,8.5,490
2023,duranke01,Kevin Durant,BRK,PF,39,1403,29.7,6.7,5.3,0.8,1.5,3.5,2.4,0.559,0.376,0.607,14.9,0.123,0.257,0.376,0.592,0.049,0.0,0.0,2.0,94.0,4.0,12.6,64
2023,duranke01,Kevin Durant,BRK,PF,39,1403,29.7,6.7,5.3,0.8,1.5,3.5,2.4,0.559,0.376,0.607,16.6,0.039,0.32,0.537,0.864,0.016,0.0,0.0,0.0,70.0,30.0,9.1,554
2023,duranke01,Kevin Durant,BRK,PF,39,1403,29.7,6.7,5.3,0.8,1.5,3.5,2.4,0.559,0.376,0.607,16.6,0.039,0.32,0.537,0.864,0.016,0.0,0.0,0.0,65.0,35.0,8.5,490
2023,duranke01,Kevin Durant,BRK,PF,39,1403,29.7,6.7,5.3,0.8,1.5,3.5,2.4,0.559,0.376,0.607,16.6,0.039,0.32,0.537,0.864,0.016,0.0,0.0,2.0,94.0,4.0,12.6,64
2023,duranke01,Kevin Durant,PHO,PF,8,269,27.8,6.8,3.7,0.3,1.3,2.7,0.9,0.57,0.537,0.656,15.8,0.11,0.267,0.404,0.656,0.044,0.0,0.0,0.0,70.0,30.0,9.1,554
2023,duranke01,Kevin Durant,PHO,PF,8,269,27.8,6.8,3.7,0.3,1.3,2.7,0.9,0.57,0.537,0.656,15.8,0.11,0.267,0.404,0.656,0.044,0.0,0.0,0.0,65.0,35.0,8.5,490
2023,duranke01,Kevin Durant,PHO,PF,8,269,27.8,6.8,3.7,0.3,1.3,2.7,0.9,0.57,0.537,0.656,15.8,0.11,0.267,0.404,0.656,0.044,0.0,0.0,2.0,94.0,4.0,12.6,64
2023,duranke01,Kevin Durant,PHO,PF,8,269,27.8,6.8,3.7,0.3,1.3,2.7,0.9,0.57,0.537,0.656,14.9,0.123,0.257,0.376,0.592,0.049,0.0,0.0,0.0,70.0,30.0,9.1,554
2023,duranke01,Kevin Durant,PHO,PF,8,269,27.8,6.8,3.7,0.3,1.3,2.7,0.9,0.57,0.537,0.656,14.9,0.123,0.257,0.376,0.592,0.049,0.0,0.0,0.0,65.0,35.0,8.5,490
2023,duranke01,Kevin Durant,PHO,PF,8,269,27.8,6.8,3.7,0.3,1.3,2.7,0.9,0.57,0.537,0.656,14.9,0.123,0.257,0.376,0.592,0.049,0.0,0.0,2.0,94.0,4.0,12.6,64
2023,duranke01,Kevin Durant,PHO,PF,8,269,27.8,6.8,3.7,0.3,1.3,2.7,0.9,0.57,0.537,0.656,16.6,0.039,0.32,0.537,0.864,0.016,0.0,0.0,0.0,70.0,30.0,9.1,554
2023,duranke01,Kevin Durant,PHO,PF,8,269,27.8,6.8,3.7,0.3,1.3,2.7,0.9,0.57,0.537,0.656,16.6,0.039,0.32,0.537,0.864,0.016,0.0,0.0,0.0,65.0,35.0,8.5,490
2023,duranke01,Kevin Durant,PHO,PF,8,269,27.8,6.8,3.7,0.3,1.3,2.7,0.9,0.57,0.537,0.656,16.6,0.039,0.32,0.537,0.864,0.016,0.0,0.0,2.0,94.0,4.0,12.6,64
2023,durenja01,Jalen Duren,DET,C,67,1670,13.2,12.8,1.6,0.9,1.3,2.0,3.9,0.648,0.0,0.648,3.3,0.606,0.005,0.0,,0.412,0.0,0.0,0.0,4.0,96.0,0.1,174
2023,easonta01,Tari Eason,HOU,PF,82,1767,15.5,10.1,1.8,2.0,1.0,2.1,3.9,0.448,0.343,0.493,9.2,0.433,0.261,0.343,0.983,0.126,0.0,0.0,22.0,77.0,1.0,7.9,213
2023,edwaran01,Anthony Edwards,MIN,SG,79,2842,24.7,5.8,4.4,1.6,0.7,3.3,2.4,0.459,0.369,0.528,13.9,0.295,0.375,0.369,0.516,0.044,1.0,65.0,32.0,3.0,0.0,4.0,861
2023,edwarke02,Kessler Edwards,2TM,SF,36,385,9.4,5.7,2.2,1.3,0.6,1.2,3.7,0.387,0.309,0.478,16.9,0.204,0.591,0.309,1.0,0.054,0.0,18.0,66.0,15.0,0.0,-0.4,60
